ema200,rsi,macd,bb_width,price_change,volume_change,volume_ratio,target
0.005860641058534113,0.48107888382975367,0.38304636505935713,0.01931286269983929,0.3012635930023823,0.0,0.02589055164593695,0
0.00482557348668203,0.2514894661466241,0.3829185097050096,0.0477163849952498,0.29952586245067,0.0,0.033451092003288156,0
0.005625801873720114,0.32650977233454853,0.38294897658174765,0.0443486349212987,0.2967737625940751,0.0,0.03700385971353036,0
0.00423237960006689,0.5826805983409925,0.38314749859033453,0.07707867403267551,0.2954166044754919,0.0,0.011837693152140496,0
0.0035659412324427027,0.5940043146170418,0.3828834756097196,0.06517596727259238,0.30234187177694855,0.0,0.04438901749030332,0
0.0047924203020670965,0.3758043263490298,0.3828010522023975,0.0650068540451548,0.2979334751944812,0.0,0.01929037286198323,0
0.003375953747532764,0.630291162982661,0.3830715295719219,0.06028897850504262,0.30511883209873664,0.0,0.05531720772539961,0
0.0026268138187210775,0.6883433467696355,0.3833808286576288,0.23487702069362473,0.2869217779719374,0.0,0.03810870931244806,0
0.003638889825583911,0.31096336966540766,0.38317139910761644,0.05871265508473946,0.29883388375012043,0.0,0.02447341066128133,0
0.004357671588304311,0.45360696972996645,0.382797338956587,0.031876058288675284,0.2989447040823799,0.0,0.0158960652294031,0
0.0036640239707370808,0.6886247219614782,0.3831713740136838,0.02846207706939196,0.29293567058746006,0.0,0.09978699507999703,0
0.004791299594530284,0.6500012969217595,0.3827442878506305,0.12931701512806035,0.2992102366067218,0.0,0.039071207197181844,0
0.0049466039764272385,0.49472032770042285,0.38240655133945783,0.06102648835662773,0.31097068936413835,0.0,0.022100394662066737,0
0.003919814483677868,0.7097958287817571,0.3830640006243605,0.05884711579373759,0.31257049467249176,0.0,0.02671474635786935,0
0.004198433502069314,0.6503427577274199,0.3831238066630479,0.055229577680588976,0.2985761051337706,0.0,0.036467330730356996,0
0.003199835816338426,0.49898329800464414,0.3829411155573852,0.04784073216763787,0.29723102949805963,0.0,0.04802691328091808,0
0.005067817845263655,0.3804132333670207,0.38282303578974136,0.030721605254695767,0.298116238461062,0.0,0.01413056222491738,0
0.0031532492380585914,0.3998098421660253,0.3829174689605337,0.06246562099505654,0.2755893028861525,,0.03702233201647022,0
0.004807172892409036,0.5202758249451693,0.3830761193631752,0.05059274562203994,0.28906314500039704,0.0,0.03762478615415825,0
0.004384326978378437,0.595378575241765,0.3831303553196596,0.04466801806853953,0.30313907306337956,0.0,0.032499217560740846,0
0.003566667114578149,0.5863441795391298,0.3828871350843836,0.046442878848786624,0.29214294049497763,0.0,0.03438491531088966,0
0.002173705029155299,0.40309394843031676,0.3830619386546217,0.022659719404150555,0.3010996479598594,0.0,0.04235394631786008,0
0.0053512369594107025,0.6584789461659545,0.38314957214788475,0.1350005112861528,0.2919297954161309,0.0,0.023295586216600692,0
0.004611234475047239,0.2753971937720015,0.38294374428849026,0.1133390173782954,0.2956950825315984,0.0,0.034156187467802766,0
0.003906462489567519,0.8506174808994255,0.3832936649877976,0.263793380112048,0.29130093937781737,0.0,0.09023516151234502,0
0.0044356103805022916,0.6511534446520463,0.38269292356376894,0.04299572515359886,0.313513301540197,0.0,0.054587279624729035,0
0.003870166657637918,0.6128624126512426,0.3826352276298491,0.04336930053206054,0.30367034355421607,0.0,0.030396764357052942,0
0.005148158350775331,0.8396327014257128,0.3829838029427611,0.07000505660443972,0.2990339409865609,0.0,0.03835856578145572,0
0.004727855427858794,0.34621311848082914,0.38296888500085,0.029438068179755777,0.3027420801477425,0.0,0.04874065345116474,0
0.003494842661309443,0.3329442141411446,0.3828975857812066,0.01641796029576646,0.29857289460853736,0.0,0.033778911122684725,0
0.0028992034590060185,0.6384654496756299,0.3827387666505123,0.03537774799355401,0.3035678135211678,0.0,0.059695458730965704,0
0.005489341775548865,0.3840224013867766,0.3829988571795452,0.06247637067329115,0.29230791905123843,0.0,0.04176058197059285,0
0.00455369277209859,0.44042229103757913,0.38293494596437966,0.06323935101078203,0.29558315323056905,0.0,0.017669780378618837,0
0.004331834446729645,0.4575782492593131,0.3828247785278325,0.02663026991829046,0.2952254069534871,0.0,0.02613075284769317,0
0.0026865278596484815,0.7845291566695791,0.3830685348554318,0.08568280052819899,0.3084087192311589,0.0,0.09614331523897456,0
0.004197872528241249,0.3207002008836083,0.38298001365393053,0.08426559932844492,0.29356840585368443,0.0,0.015527771517792704,0
0.0021225967290334543,0.49553062436379686,0.3830671357614506,0.08842117665453302,0.2799573440022875,0.0,0.03943640731748885,0
0.03287663441760777,0.3546200823119788,0.3805315441207145,0.06871340648199109,0.2965260870798299,0.0,0.014982359343422817,0
0.0040661477038072494,0.46249789039647193,0.3826839371157987,0.0663689758250429,0.2915355714490366,0.0,0.024704647117769128,0
0.0030846471542292043,0.35011848430927606,0.38290549446582794,0.037421682119212554,0.26594912015586397,0.0,0.16599852324484415,0
0.0038114670350366843,0.4627084873045506,0.38302476860651996,0.11337019578444532,0.2872370664887416,0.0,0.04798841832803655,0
0.0037055525665190135,0.24281050443472071,0.38276997760741904,0.0928564912711162,0.3033675492190212,0.0,0.028885043515353256,0
0.002799201005176021,0.7173966746182809,0.38296869968970526,0.045969639717311585,0.31876634889891264,0.0,0.0757967559598962,0
0.003685944603300051,0.5753901228367676,0.38305876996925836,0.03611179375246174,0.2953535238356587,0.0,0.023686273466733555,0
